station,year,month,pm25,lag_sentinel2_ndvi_mean_500m,time_holdout_year,y_prediction,t_prediction,y_residual,t_residual,orthogonal_score,treatment
Alipur,2024,7,38.88,0.278258977883922,2024,26.346633694003405,0.3164266260179138,12.533366305996598,-0.038167648133991816,-0.47836911510170693,sentinel2_ndvi_mean_500m
Alipur,2024,8,22.48,0.380718753863091,2024,29.690069732657975,0.35486787191819247,-7.210069732657974,0.02585088194489854,-0.18638666147342747,sentinel2_ndvi_mean_500m
Alipur,2024,9,41.13,0.5649757996821335,2024,47.56341792130087,0.4629006179518965,-6.433417921300865,0.102075181730237,-0.6566923034633494,sentinel2_ndvi_mean_500m
Alipur,2024,10,127.49,0.4786291416294704,2024,107.97011807621807,0.4734100513977727,19.519881923781924,0.005219090231697698,0.10187602507230271,sentinel2_ndvi_mean_500m
Alipur,2025,5,82.31,0.3125511051712478,2025,63.28541575890616,0.34098866797880384,19.02458424109384,-0.02843756280755605,-0.5410128092437472,sentinel2_ndvi_mean_500m
Alipur,2025,6,53.72,0.2908686098068351,2025,44.056720837547395,0.32298892959451503,9.663279162452604,-0.03212031978767993,-0.3103876168956015,sentinel2_ndvi_mean_500m
Alipur,2025,9,37.63,0.470529949698007,2025,29.69807852556324,0.48923649623019516,7.931921474436763,-0.018706546532188173,-0.14837885815121393,sentinel2_ndvi_mean_500m
Alipur,2025,10,102.63,0.5375161794201035,2025,117.87348282851424,0.5067159865282586,-15.243482828514246,0.03080019289184499,-0.46950221146176563,sentinel2_ndvi_mean_500m
Alipur,2025,11,230.41,0.4484158608460314,2025,187.3470221433008,0.4040898667749486,43.062977856699206,0.044325994071082786,1.9088093011592182,sentinel2_ndvi_mean_500m
Alipur,2025,12,199.32,0.3442940752484849,2025,177.24443210119512,0.3152155300910316,22.075567898804877,0.029078545157453284,0.6419253980218237,sentinel2_ndvi_mean_500m
Anand_Vihar,2023,2,137.86,0.1317509673493513,2023,136.79521880031274,0.22673421099182545,1.0647811996872747,-0.09498324364247415,-0.10113637211582234,sentinel2_ndvi_mean_500m
Anand_Vihar,2023,3,99.13,0.2029639788403005,2023,132.94626384651522,0.18874121754382225,-33.81626384651523,0.014222761296478259,-0.4809606486277138,sentinel2_ndvi_mean_500m
Anand_Vihar,2023,4,91.27,0.2136129520520259,2023,116.39516878713161,0.1965627534453882,-25.125168787131614,0.0170501986066377,-0.4283891178458885,sentinel2_ndvi_mean_500m
Anand_Vihar,2023,5,82.1,0.208472899022948,2023,109.71630446281104,0.20463022843367082,-27.616304462811044,0.003842670589277175,-0.10612036094376799,sentinel2_ndvi_mean_500m
Anand_Vihar,2023,6,55.56,0.2019802901708993,2023,93.18277211046737,0.2094139607247373,-37.622772110467366,-0.007433670553838007,0.27967529319133905,sentinel2_ndvi_mean_500m
Anand_Vihar,2023,7,37.66,0.2159672900498005,2023,45.06724507151144,0.2025197024038522,-7.40724507151144,0.013447587645948306,-0.09960957731416871,sentinel2_ndvi_mean_500m
Anand_Vihar,2023,10,132.38,0.2401410477309228,2023,117.8454049806715,0.19272657058083548,14.534595019328492,0.047414477150087314,0.6891502234297237,sentinel2_ndvi_mean_500m
Anand_Vihar,2023,11,280.67,0.2414889993811712,2023,179.1666137318884,0.1854591817336632,101.50338626811163,0.056029817647508,5.687216223206862,sentinel2_ndvi_mean_500m
Anand_Vihar,2023,12,240.59,0.1573052616279384,2023,177.65819232801016,0.1706059565242472,62.931807671989844,-0.013300694896308807,-0.8370367731183227,sentinel2_ndvi_mean_500m
Anand_Vihar,2024,1,252.19,0.1671616519942818,2024,226.2270276632177,0.1589980639307571,25.962972336782286,0.008163588063524685,0.21195101106217748,sentinel2_ndvi_mean_500m
Anand_Vihar,2024,2,121.33,0.0848231655229973,2024,140.6795238236186,0.19772037701917367,-19.34952382361861,-0.11289721149617636,2.1845072834653734,sentinel2_ndvi_mean_500m
Anand_Vihar,2024,7,52.13,0.1472553965518862,2024,62.596693013517665,0.20978176046794506,-10.466693013517663,-0.06252636391605887,0.6544442563608762,sentinel2_ndvi_mean_500m
Anand_Vihar,2024,8,44.31,0.1387069448375651,2024,39.13440269754239,0.21909712570217005,5.175597302457611,-0.08039018086460495,-0.4160672032269288,sentinel2_ndvi_mean_500m
Anand_Vihar,2024,9,88.87,0.189116279854916,2024,65.29593320298515,0.2362738014086625,23.57406679701485,-0.0471575215537465,-1.1116945630896875,sentinel2_ndvi_mean_500m
Anand_Vihar,2024,10,151.28,0.1878435355193013,2024,142.5787896382688,0.2339802097107964,8.7012103617312,-0.046136674191495086,-0.40144490753085343,sentinel2_ndvi_mean_500m
Anand_Vihar,2024,11,313.15,0.2549069053728078,2024,257.49211663458226,0.22741405254515898,55.65788336541772,0.027492852827648823,1.5301939960638729,sentinel2_ndvi_mean_500m
Anand_Vihar,2025,4,84.09,0.2307014514751234,2025,87.62877889423814,0.19466165016715953,-3.538778894238135,0.03603980130796386,-0.12753688822115844,sentinel2_ndvi_mean_500m
Anand_Vihar,2025,7,38.32,0.2101443590021197,2025,45.98765992737783,0.19330594150396546,-7.6676599273778265,0.016838417498154234,-0.1291112590910548,sentinel2_ndvi_mean_500m
Anand_Vihar,2025,8,51.59,0.2001254934663106,2025,40.13798831573459,0.13669988922563864,11.452011684265415,0.06342560424067195,0.7263507608457692,sentinel2_ndvi_mean_500m
Anand_Vihar,2025,9,59.58,0.2475114808592849,2025,47.03248539954754,0.20533285827705777,12.547514600452459,0.04217862258222713,0.5292368826774687,sentinel2_ndvi_mean_500m
Anand_Vihar,2025,12,276.49,0.2155079783541637,2025,198.79016207056105,0.15871500815186854,77.69983792943896,0.05679297020229515,4.412804580249789,sentinel2_ndvi_mean_500m
Ashok_Vihar,2023,3,68.72,0.2519004516921826,2023,129.62735564057283,0.24720042028863018,-60.90735564057283,0.004700031403552435,-0.28626648421802886,sentinel2_ndvi_mean_500m
Ashok_Vihar,2023,6,30.12,0.2834307322563977,2023,81.012601891311,0.27392609819359304,-50.89260189131099,0.009504634062804662,-0.4837155574809114,sentinel2_ndvi_mean_500m
Ashok_Vihar,2023,7,25.47,0.2905996289933467,2023,37.924933804338785,0.2555212911922835,-12.454933804338786,0.035078337801063175,-0.4368983752784768,sentinel2_ndvi_mean_500m
Ashok_Vihar,2023,8,25.52,0.2445904057048528,2023,94.59426248241373,0.268497160396483,-69.07426248241373,-0.023906754691630228,1.6513414486723423,sentinel2_ndvi_mean_500m
Ashok_Vihar,2023,9,34.96,0.3291397402846937,2023,100.27427751264294,0.27052214216925863,-65.31427751264295,0.0586175981154351,-3.828566070436104,sentinel2_ndvi_mean_500m
Ashok_Vihar,2023,10,89.46,0.3365894794291287,2023,106.81356088456668,0.2534776681278487,-17.35356088456669,0.08311181130127998,-1.44228587764338,sentinel2_ndvi_mean_500m
Ashok_Vihar,2023,11,236.55,0.2970025387610548,2023,186.2326063375828,0.24808052709938938,50.3173936624172,0.04892201166166543,2.4616281195373846,sentinel2_ndvi_mean_500m
Ashok_Vihar,2023,12,215.02,0.2036617739189646,2023,178.8872838935317,0.22772153475311568,36.13271610646831,-0.024059760834151095,-0.8693445078099067,sentinel2_ndvi_mean_500m
Ashok_Vihar,2024,1,184.78,0.2516822392368843,2024,197.66718724518623,0.19971906501692188,-12.887187245186226,0.05196317421996244,-0.6696591560268896,sentinel2_ndvi_mean_500m
Ashok_Vihar,2024,2,103.67,0.1336359978927199,2024,124.6129964423692,0.25585389168020084,-20.942996442369193,-0.12221789378748094,2.559608914785069,sentinel2_ndvi_mean_500m
