station,year,month,pm25,modis_ndvi_mean_1000m,fold,y_hat_oof,t_hat_oof,y_residual,t_residual,orthogonal_score
Bawana,2022,11,218.53,0.3069744350770508,3,174.93177535270934,0.332219448708343,43.598224647290664,-0.025245013631292224,-1.0894094968452883
Bawana,2022,12,190.43,0.3133034551862347,3,141.8706774492413,0.3026303153801568,48.55932255075871,0.010673139806077925,0.5202874337950159
Bawana,2023,4,93.55,0.2899924435077051,3,70.6799455577472,0.3196559043204205,22.870054442252794,-0.029663460812715425,-0.6629023259210697
Bawana,2023,6,52.15,0.3066764736369291,3,50.62452578599341,0.33898228839307354,1.5254742140065858,-0.03230581475614441,-0.03089415879316047
Bawana,2023,7,38.23,0.3592584086799276,3,35.27197268210687,0.4329178104759012,2.9580273178931265,-0.07365940179597363,-0.12229522910879512
Bawana,2023,8,41.87,0.401167545435699,3,40.8508281850673,0.4420401124784771,1.0191718149326974,-0.040872567042778085,-0.012223760442714338
Bawana,2023,10,149.33,0.3323783774445443,3,111.14535762054962,0.39951807109367715,38.184642379450395,-0.06713969364913286,-2.4842868753818745
Bawana,2023,11,307.15,0.2880110047681571,3,225.4832018062881,0.3525405565137423,81.66679819371188,-0.06452955174558517,-5.19655851202285
Bawana,2023,12,226.35,0.3125193524980997,3,184.26881622995393,0.31325908607023184,42.08118377004607,-0.0007397335721321396,-0.031119223599781337
Bawana,2024,2,123.78,0.3516900490636444,3,105.03772511382938,0.31079760352982133,18.74227488617062,0.040892445533823096,0.7958784988890125
Bawana,2024,3,103.35,0.3150664777831526,3,81.38138896587958,0.3044408903460152,21.968611034120414,0.01062558743713743,0.23541854892033523
Bawana,2024,4,93.35,0.2479956222790408,3,75.79194784793471,0.28047495686874735,17.558052152065287,-0.03247933458970656,-0.5516882666733217
Bawana,2024,5,109.17,0.2323247184023219,3,116.17019858408467,0.2352875974133011,-7.000198584084671,-0.0029628790109791914,0.020895405657182183
Bawana,2024,6,67.34,0.2555679669684196,3,61.709988439640526,0.25039544516110807,5.630011560359478,0.0051725218073115364,0.02959273265718503
Bawana,2024,7,42.37,0.5016160109289619,3,40.56801099488693,0.42443890883425067,1.8019890051130645,0.07717710209471124,0.2440117671559646
Bawana,2024,8,33.28,0.5165930494263017,3,26.59576212982922,0.5554099585527854,6.684237870170779,-0.03881690912648372,-0.23291516208469176
Bawana,2024,9,52.26,0.3913174175938085,3,35.19424477303643,0.45656747821899,17.065755226963567,-0.06525006062518152,-1.0385307622108433
Bawana,2024,10,141.36,0.2852090111256997,3,112.26579862967547,0.33583603893986075,29.09420137032454,-0.05062702781416106,-1.4277957605117284
Bawana,2024,11,306.53,0.2582911216805391,3,255.37934847773093,0.291303657206183,51.150651522269044,-0.03301253552564393,-1.6694118827198672
Bawana,2024,12,218.27,0.2714065924953355,3,136.02308475972134,0.30739663751691015,82.24691524027867,-0.03599004502157466,-2.937249598936864
Bawana,2025,1,199.48,0.3498421981894826,3,136.917796900481,0.3297347901160009,62.562203099518996,0.020107408073481714,1.2650869314484097
Bawana,2025,2,123.94,0.3496894444060535,3,105.4081513280494,0.3296112056522327,18.5318486719506,0.02007823875382081,0.3791894140728479
Bawana,2025,4,107.47,0.2241084168336673,3,86.95992737399489,0.2765399433187285,20.510072626005112,-0.05243152648506119,-1.026940791913677
Bawana,2025,5,79.29,0.2830734538041601,3,78.68091263236427,0.3538912353636804,0.6090873676357376,-0.07081778155952029,0.045223930877227134
Bawana,2025,6,58.55,0.2795421340189619,3,51.956251521220736,0.33099806689277844,6.593748478779261,-0.05145593287381656,-0.2926394954619327
Bawana,2025,7,32.88,0.4258540993669457,3,29.624471851143618,0.4080215370861232,3.255528148856385,0.017832562280822473,0.06365700648292977
Bawana,2025,8,38.36,0.4201010593941457,3,29.346165808796354,0.5132136235272489,9.013834191203646,-0.09311256413310315,-0.6865521576171703
Bawana,2025,9,48.78,0.3714167023702578,3,34.89609126976759,0.43380734892153483,13.883908730232413,-0.06239064655127702,-0.7976454966735442
