station,year,month,pm25,lag_modis_ndvi_mean_1000m,time_holdout_year,y_prediction,t_prediction,y_residual,t_residual,orthogonal_score,treatment
Dr._Karni_Singh_Shooting_Range,2023,4,57.1,0.4915789732575863,2023,82.59294674469274,0.5204104319063533,-25.492946744692738,-0.02883145864876696,0.734998839904827,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2023,5,55.54,0.4835828876264376,2023,77.60380862553113,0.4841717869277675,-22.06380862553113,-0.0005888993013299371,0.012993361484252721,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2023,6,35.74,0.512620520992102,2023,73.87085216915779,0.5032720265545877,-38.130852169157784,0.009348494437514288,-0.35646605940105114,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2023,9,36.47,0.6427886795067203,2023,77.25410703838635,0.599770281097214,-40.78410703838635,0.043018398409506275,-1.7544669653532532,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2023,10,93.72,0.6686165650547321,2023,85.43147524266503,0.6262550567518514,8.288524757334969,0.04236150830288066,0.35111441032647717,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2023,11,248.31,0.6671503810447552,2023,154.96872384809072,0.6387904570372676,93.34127615190928,0.028359924007487658,2.6471514984300675,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2023,12,203.39,0.5927928917832893,2023,159.53981159492798,0.5584811604531046,43.850188405072004,0.034311731330184725,1.504575883332812,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2024,3,67.26,0.3744161181931549,2024,71.91816258949783,0.4471436072645063,-4.65816258949782,-0.0727274890713514,0.3387764688202807,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2024,4,56.27,0.4163418248579739,2024,62.23717491360474,0.47791630208532215,-5.967174913604737,-0.06157447722734827,0.36742567582935876,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2024,5,81.18,0.3761123042815574,2024,63.10431958565869,0.4528773441598207,18.075680414341313,-0.07676503987826333,-1.3875803278336543,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2024,6,51.54,0.2947953200775944,2024,54.7344630556169,0.4900115961479467,-3.1944630556169002,-0.1952162760703523,0.6236111817618499,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2024,7,42.02,0.3109963816025871,2024,30.525295133992312,0.5425450596745435,11.494704866007691,-0.2315486780719564,-2.6615837165513656,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2024,8,26.59,0.7457825043757291,2024,28.799325221518387,0.6175524642010515,-2.2093252215183874,0.12823004017467765,-0.2833018619142314,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2024,9,41.36,0.7463280932264069,2024,46.13734490937169,0.6314431516841431,-4.777344909371692,0.11488494154226381,-0.5488449906403984,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2024,10,107.81,0.7011060828599137,2024,85.34416863059955,0.6519223000985112,22.465831369400448,0.04918378276140256,1.1049545696268945,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2024,11,244.7,0.5553726271303865,2024,202.73278498567538,0.640663278066663,41.96721501432461,-0.08529065093627652,-3.5794110865544235,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2024,12,174.58,0.4696528612997089,2024,172.42734039918327,0.6121254190364204,2.1526596008167473,-0.14247255773671147,-0.3066949192648503,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2025,5,57.18,0.3280153145351254,2025,54.80642705104174,0.3992991449325012,2.3735729489582624,-0.07128383039737579,-0.1691973715293399,modis_ndvi_mean_1000m
Dr._Karni_Singh_Shooting_Range,2025,6,39.99,0.4879404946653732,2025,41.054210706673246,0.4268885503611494,-1.0642107066732436,0.06105194430422378,-0.0649721327917735,modis_ndvi_mean_1000m
Dwarka-Sector_8,2023,1,203.43,0.2925784769358637,2023,90.29767224681781,0.32104683247438454,113.1323277531822,-0.02846835553852084,-3.2206913293780595,modis_ndvi_mean_1000m
Dwarka-Sector_8,2023,2,120.48,0.3044548811061309,2023,113.65812446831472,0.3135262116483463,6.821875531685279,-0.009071330542215428,-0.061883487865768784,modis_ndvi_mean_1000m
Dwarka-Sector_8,2023,3,72.93,0.2801467827954011,2023,112.07727952703361,0.2948602274839616,-39.147279527033604,-0.014713444688560506,0.5759913320286261,modis_ndvi_mean_1000m
Dwarka-Sector_8,2023,4,73.0,0.3037142748303089,2023,97.90555384253534,0.30608177519623264,-24.90555384253534,-0.002367500365923758,0.05896390783573628,modis_ndvi_mean_1000m
Dwarka-Sector_8,2023,8,32.62,0.4285942142948472,2023,90.24414893501196,0.34846276754833383,-57.624148935011966,0.08013144674651335,-4.6175064216990656,modis_ndvi_mean_1000m
Dwarka-Sector_8,2023,9,36.05,0.4197070681534841,2023,93.98482685535723,0.40910991069020425,-57.93482685535723,0.010597157463279827,-0.6139444827940734,modis_ndvi_mean_1000m
Dwarka-Sector_8,2023,10,109.28,0.4078870168998477,2023,98.84582132157357,0.3843342450295558,10.434178678426434,0.023552771870291866,0.2457538300668413,modis_ndvi_mean_1000m
Dwarka-Sector_8,2023,11,268.32,0.4212855173846796,2023,166.46360680018674,0.36694888829346284,101.85639319981325,0.05433662909121678,5.534533057867388,modis_ndvi_mean_1000m
Dwarka-Sector_8,2024,4,73.79,0.2631866255714089,2024,67.20044750028764,0.28990349789865194,6.589552499712369,-0.026716872327243013,-0.1760522328284804,modis_ndvi_mean_1000m
Dwarka-Sector_8,2024,5,87.22,0.3171514233273307,2024,67.66956186504001,0.2829343075014068,19.55043813495999,0.034217115825923905,0.6689596061114856,modis_ndvi_mean_1000m
Dwarka-Sector_8,2024,6,52.17,0.2776789652306414,2024,54.08058917893396,0.28985406871300123,-1.9105891789339609,-0.01217510348235984,0.023261620965797893,modis_ndvi_mean_1000m
Dwarka-Sector_8,2024,11,266.08,0.3366075322066769,2024,235.9091309318486,0.4079515850090178,30.170869068151376,-0.07134405280234091,-2.152512075890706,modis_ndvi_mean_1000m
Dwarka-Sector_8,2024,12,186.31,0.3038348109156392,2024,203.35234164223505,0.33836268538421654,-17.042341642235044,-0.03452787446857736,0.5884358328737,modis_ndvi_mean_1000m
Dwarka-Sector_8,2025,3,80.17,0.3209647146419173,2025,77.0221440372957,0.2927632552261918,3.1478559627042983,0.028201459415725494,0.08877413217875478,modis_ndvi_mean_1000m
Dwarka-Sector_8,2025,4,80.54,0.3330666435794432,2025,69.54905172327095,0.28620082927014706,10.990948276729057,0.04686581430929615,0.5150997410202625,modis_ndvi_mean_1000m
Dwarka-Sector_8,2025,5,69.62,0.2784864351018147,2025,61.00903708381216,0.29730837097111185,8.610962916187844,-0.018821935869297146,-0.16207499178138354,modis_ndvi_mean_1000m
Dwarka-Sector_8,2025,6,50.15,0.360776641501593,2025,43.36496131062765,0.3140334155743023,6.7850386893723496,0.04674322592729069,0.31715459638274,modis_ndvi_mean_1000m
Dwarka-Sector_8,2025,7,31.75,0.358586596567561,2025,33.24477819532219,0.30927200452590325,-1.4947781953221906,0.04931459204165772,-0.07371437689507919,modis_ndvi_mean_1000m
Dwarka-Sector_8,2025,10,111.18,0.4702452659648152,2025,118.95658007526366,0.45126323313720007,-7.776580075263652,0.018982032827615125,-0.14761529827523234,modis_ndvi_mean_1000m
Dwarka-Sector_8,2025,11,217.54,0.3863790067876437,2025,197.68107018154186,0.35589415544439457,19.858929818458137,0.03048485134324913,0.6053965233517138,modis_ndvi_mean_1000m
Dwarka-Sector_8,2025,12,223.03,0.3513603892505887,2025,190.4743488026606,0.3196250408939179,32.555651197339415,0.0317353483566708,1.0331649317258331,modis_ndvi_mean_1000m
IGI_Airport_(T3),2023,1,141.36,0.255934928709856,2023,80.0442899279436,0.27063176920124266,61.31571007205642,-0.014696840491386642,-0.9011472105451226,modis_ndvi_mean_1000m
IGI_Airport_(T3),2023,6,33.94,0.2378201031284604,2023,70.32534601295558,0.22243730326779418,-36.38534601295558,0.015382799860666208,-0.5597084955783849,modis_ndvi_mean_1000m
IGI_Airport_(T3),2023,9,37.98,0.3150543594231891,2023,72.18560867010216,0.36011509001140957,-34.20560867010216,-0.045060730588220466,1.5413297168895714,modis_ndvi_mean_1000m
IGI_Airport_(T3),2023,10,96.78,0.2745341085271318,2023,83.0334784230304,0.3853883028004527,13.746521576969599,-0.11085419427332094,-1.523859573475786,modis_ndvi_mean_1000m
IGI_Airport_(T3),2023,11,243.72,0.290189126522702,2023,150.6301310310053,0.3881630545201902,93.0898689689947,-0.09797392799748816,-9.120380119663894,modis_ndvi_mean_1000m
IGI_Airport_(T3),2023,12,174.17,0.1739547030730897,2023,150.48026985378465,0.2698866838241822,23.68973014621534,-0.0959319807510925,-2.2726027363853056,modis_ndvi_mean_1000m
