station,year,month,worldpop_density_250m,worldpop_density_500m,worldpop_density_1000m
Okhla_Phase-2,2022,11,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2022,12,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2023,1,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2023,2,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2023,3,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2023,4,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2023,5,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2023,6,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2023,7,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2023,8,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2023,9,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2023,10,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2023,11,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2023,12,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2024,1,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2024,2,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2024,3,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2024,4,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2024,5,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2024,6,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2024,7,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2024,8,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2024,9,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2024,10,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2024,11,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2024,12,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2025,1,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2025,2,22871.193072505375,22178.503049495153,21411.21811244252
Okhla_Phase-2,2025,3,22871.193072505375,22178.503049495153,21411.21811244252
