station,latitude,longitude,year,month,buffer_m,s5p_no2_trop_mean,s5p_no2_trop_median,s5p_no2_trop_std,s5p_no2_total_mean,s5p_no2_total_median,s5p_no2_total_std,s5p_valid_obs_count,source_dataset
JNU,28.540721,77.168544,2025,1,100,0.0001164097321014332,0.0001164097321014332,0.0,0.00015487760047700817,0.00015487760047700817,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
JNU,28.540721,77.168544,2025,1,250,0.00011581380413684722,0.0001164097321014332,1.0497751140023366e-06,0.00015330995015727935,0.00015487760047700817,1.9943245763955376e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
JNU,28.540721,77.168544,2025,1,500,0.00011544918654078901,0.00011554017692109683,1.0497751140023366e-06,0.00015265586524866728,0.0001531395246275278,1.9943245763955376e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
JNU,28.540721,77.168544,2025,1,1000,0.00011531750362384725,0.00011554017692109683,1.7760507777107512e-06,0.00015249300475573142,0.0001531395246275278,3.2571543729071045e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Jahangirpuri,28.73282,77.170633,2025,1,100,0.0001086033298634052,0.00010860332986343534,0.0,0.00014654474216514138,0.00014654474216518204,2.5724394843074972e-12,2,COPERNICUS/S5P/OFFL/L3_NO2
Jahangirpuri,28.73282,77.170633,2025,1,250,0.00010860332986338403,0.00010860332986343534,0.0,0.00014654474216511278,0.00014654474216518204,2.5724394843074972e-12,2,COPERNICUS/S5P/OFFL/L3_NO2
Jahangirpuri,28.73282,77.170633,2025,1,500,0.00010860793528165529,0.00010860332986343534,6.014180948450317e-07,0.00014685737114629772,0.00014654474216518204,1.3398384908201864e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Jahangirpuri,28.73282,77.170633,2025,1,1000,0.00010857368318361174,0.00010860332986335334,1.7785788161101395e-06,0.00014735614272709259,0.00014654474216518204,2.4145402246683324e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
Jawaharlal_Nehru_Stadium,28.58028,77.233829,2025,1,100,0.00015675619956916027,0.0001571280767562647,4.958362494725091e-07,0.00019595269212505702,0.0001944922892805824,1.947203792634525e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Jawaharlal_Nehru_Stadium,28.58028,77.233829,2025,1,250,0.0001566735601942482,0.0001571280767562647,4.958362494725091e-07,0.00019627722609049582,0.0001944922892805824,1.947203792634525e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Jawaharlal_Nehru_Stadium,28.58028,77.233829,2025,1,500,0.00015560217302302247,0.00015613640425731957,5.427095812821541e-06,0.00019560710760860842,0.0001944922892805824,3.6993808273147953e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Jawaharlal_Nehru_Stadium,28.58028,77.233829,2025,1,1000,0.00015351267870299394,0.00015613640425731957,4.990878650996354e-06,0.00019442547923950306,0.0001944922892805824,3.6034273109169698e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Major_Dhyan_Chand_National_Stadium,28.611281,77.237738,2025,1,100,0.00015782197835870348,0.00015782197835870348,0.0,0.0001957885951823703,0.0001957885951823703,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Major_Dhyan_Chand_National_Stadium,28.611281,77.237738,2025,1,250,0.00015780528376413414,0.00015782197835870348,4.006702695562281e-08,0.00019578074529778128,0.0001957885951823703,1.8839722945174915e-08,2,COPERNICUS/S5P/OFFL/L3_NO2
Major_Dhyan_Chand_National_Stadium,28.611281,77.237738,2025,1,500,0.00015778669214470937,0.00015782197835870348,3.271676953593532e-08,0.0001957720032896522,0.0001957885951823703,1.538359914175922e-08,4,COPERNICUS/S5P/OFFL/L3_NO2
Major_Dhyan_Chand_National_Stadium,28.611281,77.237738,2025,1,1000,0.00015778031580748744,0.0001577676836453013,4.6011784450846236e-08,0.0001957690051554184,0.00019576306453278133,2.163526183687e-08,6,COPERNICUS/S5P/OFFL/L3_NO2
Mandir_Marg,28.636429,77.201067,2025,1,100,0.0001374262809190362,0.0001374262809190362,0.0,0.00017619964156417536,0.00017619964156417536,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Mandir_Marg,28.636429,77.201067,2025,1,250,0.00013664182984926193,0.0001374262809190362,1.2551217116390033e-06,0.0001749554929692653,0.00017619964156417536,1.9906377518563362e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Mandir_Marg,28.636429,77.201067,2025,1,500,0.00013646510971014955,0.0001374262809190362,1.730214523057993e-06,0.0001746008153717892,0.00017619964156417536,2.043854811786398e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Mandir_Marg,28.636429,77.201067,2025,1,1000,0.00013712340350029213,0.0001374262809190362,4.8108567131332205e-06,0.00017503236855851448,0.00017619964156417536,4.774095510737988e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
Mundka,28.684678,77.076574,2025,1,100,0.00010536686122879303,0.00010536686122879303,0.0,0.0001453002674814614,0.0001453002674814614,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Mundka,28.684678,77.076574,2025,1,250,0.00010536686122879303,0.00010536686122879303,0.0,0.0001453002674814614,0.0001453002674814614,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Mundka,28.684678,77.076574,2025,1,500,0.0001058562046470303,0.00010536686122879303,3.4254039276610095e-06,0.00014559640872915873,0.0001453002674814614,2.072988733880629e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Mundka,28.684678,77.076574,2025,1,1000,0.00010326634193204999,0.00010536686122879303,8.806822468875749e-06,0.00014379697942936039,0.0001453002674814614,7.4473674591623015e-06,9,COPERNICUS/S5P/OFFL/L3_NO2
NSUT_Jaffarpur,28.594004,76.909423,2025,1,100,7.600277604074448e-05,7.600277604074448e-05,0.0,0.00011396099216661293,0.00011396099216661293,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
NSUT_Jaffarpur,28.594004,76.909423,2025,1,250,7.607109728271461e-05,7.600277604074448e-05,1.366424839368554e-07,0.00011396099216657244,0.00011396099216661293,1.2862197421537486e-12,2,COPERNICUS/S5P/OFFL/L3_NO2
NSUT_Jaffarpur,28.594004,76.909423,2025,1,500,7.610812052556994e-05,7.600277604074448e-05,1.366424839368554e-07,0.00011396099216655052,0.00011396099216661293,1.2862197421537486e-12,2,COPERNICUS/S5P/OFFL/L3_NO2
NSUT_Jaffarpur,28.594004,76.909423,2025,1,1000,7.651527694952813e-05,7.627606100862499e-05,8.727321216168826e-07,0.00011423038811725433,0.00011396099216661293,1.41125545395374e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
Najafgarh,28.570173,76.933762,2025,1,100,7.592838539609023e-05,7.586215360785083e-05,7.451076176783675e-08,0.00011319818701984604,0.00011389410302845169,7.829055096809479e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Najafgarh,28.570173,76.933762,2025,1,250,7.593514374182896e-05,7.586215360785083e-05,7.451076176783675e-08,0.00011312717518223324,0.00011389410302845169,7.829055096809479e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Najafgarh,28.570173,76.933762,2025,1,500,7.59437113725929e-05,7.586215360791149e-05,1.366062393164486e-07,0.0001130477031677493,0.00011250050633763913,6.80397018216581e-07,4,COPERNICUS/S5P/OFFL/L3_NO2
Najafgarh,28.570173,76.933762,2025,1,1000,7.576767673222189e-05,7.586215360791149e-05,1.0625221545614165e-06,0.00011281993410479315,0.00011250050633763913,9.507345554025899e-07,6,COPERNICUS/S5P/OFFL/L3_NO2
Narela,28.822836,77.101981,2025,1,100,8.112517025440832e-05,8.112517025440832e-05,0.0,0.0001269908232627108,0.0001269908232627108,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Narela,28.822836,77.101981,2025,1,250,8.056214586789977e-05,8.112517025440832e-05,2.646214616590138e-06,0.00012650611146735108,0.0001269908232627108,2.2781454381901137e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Narela,28.822836,77.101981,2025,1,500,7.965410163950614e-05,8.112517025440832e-05,2.1671141680306293e-06,0.00012573836819404334,0.0001269908232627108,2.5535168163276563e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Narela,28.822836,77.101981,2025,1,1000,7.93934007492213e-05,8.112517025440832e-05,2.621783577739865e-06,0.00012582545430199339,0.0001269908232627108,4.926648640362644e-06,8,COPERNICUS/S5P/OFFL/L3_NO2
Nehru_Nagar,28.56789,77.250515,2025,1,100,0.00015954844844014485,0.00016134327306942955,2.692236943927938e-06,0.0001989031362706091,0.00020103706629022184,3.2008950294186755e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Nehru_Nagar,28.56789,77.250515,2025,1,250,0.00015888514368584398,0.00016134327306942955,2.692236943927938e-06,0.00019811450995901314,0.00020103706629022184,3.2008950294186755e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Nehru_Nagar,28.56789,77.250515,2025,1,500,0.00015840363747075153,0.00015774184430488968,2.163078856693022e-06,0.00019848782377281422,0.00020103706629022184,2.935520850863933e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Nehru_Nagar,28.56789,77.250515,2025,1,1000,0.00015816743352688444,0.00015774184430488968,2.3306263068409103e-06,0.0001988285917919582,0.00020103706629013256,2.5666437791498967e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
North_Campus_DU,28.6573814,77.1585447,2025,1,100,0.00012918013568666585,0.00012918013568666585,0.0,0.00016682424063158642,0.00016682424063158642,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
North_Campus_DU,28.6573814,77.1585447,2025,1,250,0.00012949974693825166,0.00012918013568666585,1.87771610306578e-06,0.00016696711297594928,0.00016682424063158642,8.393750231319188e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
North_Campus_DU,28.6573814,77.1585447,2025,1,500,0.0001305961130949409,0.00012918013568666585,1.8091382746788924e-06,0.00016711926786678295,0.00016682424063158642,1.803085449287152e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
North_Campus_DU,28.6573814,77.1585447,2025,1,1000,0.00013130154533809625,0.00013293556789279912,2.7859309091899997e-06,0.00016668413519165424,0.00016682424063158642,2.1295623351868578e-06,8,COPERNICUS/S5P/OFFL/L3_NO2
Okhla_Phase-2,28.530785,77.271255,2025,1,100,0.00016602327387894175,0.00016602327387894175,0.0,0.00020442221863678414,0.00020442221863678414,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Okhla_Phase-2,28.530785,77.271255,2025,1,250,0.00016292162841862108,0.00016208225871674385,3.100590623503966e-06,0.0002035512361619594,0.00020398522610782903,1.3514916289833345e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Okhla_Phase-2,28.530785,77.271255,2025,1,500,0.00016206144521002232,0.00016208225871674385,3.100590623503966e-06,0.00020344770502704436,0.00020398522610782903,1.3514916289833345e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Okhla_Phase-2,28.530785,77.271255,2025,1,1000,0.00016162580221968875,0.00016208225871674385,2.978300644014732e-06,0.00020337520386927533,0.00020398522610782903,1.5084013782532285e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Patparganj,28.623763,77.287209,2025,1,100,0.00017485926067731215,0.00017485926067731215,0.0,0.0002271832438770968,0.0002271832438770968,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Patparganj,28.623763,77.287209,2025,1,250,0.00017485926067731215,0.00017485926067731215,0.0,0.0002271832438770968,0.0002271832438770968,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Patparganj,28.623763,77.287209,2025,1,500,0.0001747536919530131,0.00017485926067731215,1.164309947182575e-06,0.000226066449807956,0.0002271832438770968,3.472072063380855e-06,3,COPERNICUS/S5P/OFFL/L3_NO2
Patparganj,28.623763,77.287209,2025,1,1000,0.000174318735011163,0.00017485926067731215,2.2194786210873227e-06,0.0002225169380512022,0.0002223389285107937,5.574801422689991e-06,8,COPERNICUS/S5P/OFFL/L3_NO2
Punjabi_Bagh,28.674045,77.131023,2025,1,100,0.00012074102414766808,0.00012074102414766808,0.0,0.0001584100537001417,0.0001584100537001417,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Punjabi_Bagh,28.674045,77.131023,2025,1,250,0.0001206927799045125,0.00012074102414766808,7.558264759764094e-08,0.00015777890307908468,0.0001584100537001417,9.888026396554302e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Punjabi_Bagh,28.674045,77.131023,2025,1,500,0.00012067803860799274,0.00012074102414766808,7.558264759764094e-08,0.0001575860515004284,0.0001584100537001417,9.888026396554302e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Punjabi_Bagh,28.674045,77.131023,2025,1,1000,0.00012095926566535089,0.00012074102414766808,2.7628865192834957e-06,0.0001580939990003383,0.0001584100537001417,3.1615790387033524e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
R_K_Puram,28.563262,77.186937,2025,1,100,0.0001202562707475756,0.0001202562707475756,0.0,0.00017383693193543032,0.00017383693193543032,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
R_K_Puram,28.563262,77.186937,2025,1,250,0.0001202562707475756,0.0001202562707475756,0.0,0.00017383693193543032,0.00017383693193543032,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
R_K_Puram,28.563262,77.186937,2025,1,500,0.0001206058366528062,0.0001202562707475756,1.3696507291796318e-06,0.00017271491563412112,0.00017383693193543032,5.377389494624802e-06,3,COPERNICUS/S5P/OFFL/L3_NO2
R_K_Puram,28.563262,77.186937,2025,1,1000,0.00012103700930848161,0.00012025627074767174,3.3104997033028543e-06,0.00017067788138004986,0.00017383693193543032,5.263143815272427e-06,8,COPERNICUS/S5P/OFFL/L3_NO2
Rohini,28.732528,77.11992,2025,1,100,9.842149256650012e-05,9.769005555419102e-05,2.9257480492363687e-06,0.0001368601042485457,0.00013547658454616257,5.534078809532532e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Rohini,28.732528,77.11992,2025,1,250,9.988436659111831e-05,9.769005555419102e-05,2.9257480492363687e-06,0.00013962714365331195,0.00013547658454616257,5.534078809532532e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Rohini,28.732528,77.11992,2025,1,500,0.00010045932827374977,9.769005555419102e-05,3.6799536937808928e-06,0.000140341708774323,0.00013547658454616257,5.534078809532532e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Rohini,28.732528,77.11992,2025,1,1000,0.00010090025980838487,9.769005555419102e-05,5.6301042335091525e-06,0.0001406753972812767,0.00013547658454616257,6.535716027190701e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
Shadipur,28.6514781,77.1473105,2025,1,100,0.00012601369726466976,0.00012601369726466976,0.0,0.0001631977284187134,0.0001631977284187134,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Shadipur,28.6514781,77.1473105,2025,1,250,0.0001259130574993139,0.00012601369726466976,3.4505062407943234e-07,0.00016390582788358192,0.0001631977284187134,2.4277695938345794e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Shadipur,28.6514781,77.1473105,2025,1,500,0.00012628254402440812,0.00012601369726466976,1.6872121965627154e-06,0.00016503484524302858,0.0001631977284187134,2.200603184894921e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Shadipur,28.6514781,77.1473105,2025,1,1000,0.0001265234688664214,0.00012601369726466976,2.268191211218871e-06,0.00016542317434439083,0.00016682424063158642,3.787751486126021e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Sirifort,28.5504249,77.2159377,2025,1,100,0.00013967421750363943,0.00013967421750363943,0.0,0.00018040454597210355,0.00018040454597210355,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Sirifort,28.5504249,77.2159377,2025,1,250,0.00013670439617912832,0.00013967421750363943,3.5950468665127737e-06,0.00017966806436833628,0.00018040454597210355,8.915303624569109e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Sirifort,28.5504249,77.2159377,2025,1,500,0.00013649949496125457,0.00013967421750363943,2.675466050184529e-06,0.00017964844592716628,0.00018040454597210355,1.1219806973179022e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Sirifort,28.5504249,77.2159377,2025,1,1000,0.00013516583378677058,0.00013762844929811512,4.7290912635894514e-06,0.00017961237907382469,0.0001803944850050249,1.9660194245931522e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Sonia_Vihar,28.710508,77.249485,2025,1,100,0.0001273578818654499,0.0001273578818654499,0.0,0.0001661122078075819,0.0001661122078075819,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Sonia_Vihar,28.710508,77.249485,2025,1,250,0.0001271008432322622,0.0001273578818654499,1.2527726935699243e-06,0.00016612938048723316,0.0001661122078075819,7.621888139056735e-08,4,COPERNICUS/S5P/OFFL/L3_NO2
Sonia_Vihar,28.710508,77.249485,2025,1,500,0.00012715597474042482,0.0001273578818654499,1.2527726935699243e-06,0.00016614235487367066,0.0001661122078075819,7.621888139056735e-08,4,COPERNICUS/S5P/OFFL/L3_NO2
Sonia_Vihar,28.710508,77.249485,2025,1,1000,0.00012707754517443215,0.00012735788186540466,3.0834386029815283e-06,0.0001660847753185634,0.00016611220780753024,1.993017370713884e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Sri_Aurobindo_Marg,28.531346,77.190156,2025,1,100,0.00011568475621550058,0.00011554017692104552,2.1686894168160035e-07,0.00015679705184474654,0.0001531395246274598,5.4862908259300375e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Sri_Aurobindo_Marg,28.531346,77.190156,2025,1,250,0.00011541540213471171,0.00011554017692104552,1.2805220298423228e-06,0.00015725671451502813,0.0001531395246274598,5.255305036218109e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Sri_Aurobindo_Marg,28.531346,77.190156,2025,1,500,0.00011518647957046327,0.00011554017692104552,1.2805220298423228e-06,0.00015681304400794248,0.0001531395246274598,5.255305036218109e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Sri_Aurobindo_Marg,28.531346,77.190156,2025,1,1000,0.00011507215265703388,0.00011554017692104552,1.2752075168542417e-06,0.0001566268764243852,0.0001531395246274598,5.299056670550865e-06,5,COPERNICUS/S5P/OFFL/L3_NO2
Talkatora_Garden,28.62181,77.1944633,2025,1,100,0.00014139806157269935,0.00014139806157269935,0.0,0.00017891013028091372,0.00017891013028091372,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Talkatora_Garden,28.62181,77.1944633,2025,1,250,0.00014139806157269935,0.00014139806157269935,0.0,0.00017891013028091372,0.00017891013028091372,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Talkatora_Garden,28.62181,77.1944633,2025,1,500,0.00014041821453747346,0.00014139806157269935,2.1790878500430947e-06,0.0001797956637821389,0.00017891013028091372,4.905796626892942e-06,3,COPERNICUS/S5P/OFFL/L3_NO2
Talkatora_Garden,28.62181,77.1944633,2025,1,1000,0.00013912394911788374,0.00013846934598409514,2.3079223018898685e-06,0.00017837256928047909,0.00017891013028091372,4.057732411731112e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
Vivek_Vihar,28.672342,77.31526,2025,1,100,0.00013809920195556304,0.00013809920195556304,0.0,0.0001937258052414607,0.0001937258052414607,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Vivek_Vihar,28.672342,77.31526,2025,1,250,0.00013809920195556304,0.00013809920195556304,0.0,0.0001937258052414607,0.0001937258052414607,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Vivek_Vihar,28.672342,77.31526,2025,1,500,0.00014043310004690956,0.00013809920195556304,1.0178619989584257e-05,0.00019471196547684523,0.0001937258052414607,8.37241660952229e-06,3,COPERNICUS/S5P/OFFL/L3_NO2
Vivek_Vihar,28.672342,77.31526,2025,1,1000,0.0001374756120435466,0.00013809920195556304,1.2574348612854547e-05,0.00018931609742270313,0.0001937258052414607,1.548860752234318e-05,7,COPERNICUS/S5P/OFFL/L3_NO2
Wazirpur,28.699793,77.165453,2025,1,100,0.00012760292156608233,0.00012760292156608233,0.0,0.00016541754303045766,0.00016541754303045766,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Wazirpur,28.699793,77.165453,2025,1,250,0.00012462411276913674,0.00012760292156608233,4.095862095800366e-06,0.00016418991700367777,0.00016541754303045766,1.6879857868220536e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Wazirpur,28.699793,77.165453,2025,1,500,0.00012398226998968438,0.00012760292156608233,4.095862095800366e-06,0.00016392540089846,0.00016541754303045766,1.6879857868220536e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Wazirpur,28.699793,77.165453,2025,1,1000,0.00012308047881751555,0.00012204234650322268,3.6713413331433826e-06,0.0001632773059113711,0.0001620415714569928,2.3634341729894607e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Alipur,28.815329,77.15301,2025,2,100,6.85306084157177e-05,6.85306084157177e-05,0.0,0.00011262641419314571,0.00011262641419314571,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Alipur,28.815329,77.15301,2025,2,250,6.85306084157177e-05,6.85306084157177e-05,0.0,0.00011262641419314571,0.00011262641419314571,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Alipur,28.815329,77.15301,2025,2,500,6.836339281089339e-05,6.85306084157177e-05,4.4508859519421386e-07,0.00011234454801626733,0.00011262641419314571,7.502614413970154e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Alipur,28.815329,77.15301,2025,2,1000,6.88601413203513e-05,6.85306084157177e-05,1.0089826736727616e-06,0.00011206644446008577,0.00011258414793896928,5.36011655933166e-07,9,COPERNICUS/S5P/OFFL/L3_NO2
Anand_Vihar,28.647622,77.315809,2025,2,100,0.0001363333867629353,0.0001363333867629353,0.0,0.0001783945990609103,0.0001783945990609103,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Anand_Vihar,28.647622,77.315809,2025,2,250,0.0001363333867629353,0.0001363333867629353,0.0,0.0001783945990609103,0.0001783945990609103,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Anand_Vihar,28.647622,77.315809,2025,2,500,0.00013571146928255433,0.0001363333867629353,1.5098397404058117e-06,0.00017746855519907794,0.0001783945990609103,2.7989776467118463e-06,3,COPERNICUS/S5P/OFFL/L3_NO2
Anand_Vihar,28.647622,77.315809,2025,2,1000,0.00013542531840362253,0.0001363333867629353,5.1993032504729765e-06,0.00017751977647892015,0.0001783945990609103,5.943147114219308e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
Ashok_Vihar,28.695381,77.181665,2025,2,100,0.00011491752957225422,0.00011491752957225422,0.0,0.00015234344755297684,0.00015234344755297684,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Ashok_Vihar,28.695381,77.181665,2025,2,250,0.00011471488197205957,0.00011491752957225422,5.952773255721469e-07,0.00015222824650558498,0.00015234344755297684,3.384030767045797e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Ashok_Vihar,28.695381,77.181665,2025,2,500,0.00011451629292186878,0.00011491752957225422,5.952773255721469e-07,0.00015211535266149032,0.00015234344755297684,3.384030767045797e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Ashok_Vihar,28.695381,77.181665,2025,2,1000,0.00011355231627184071,0.00011372697492111057,1.5580319509393907e-06,0.00015151285022558123,0.00015234344755297684,1.64996795741758e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
Aya_Nagar,28.4706914,77.1099364,2025,2,100,9.463006305546885e-05,9.628784391683e-05,2.486671292041766e-06,0.00013269010088546503,0.00013318780111153377,7.465503391044787e-07,2,COPERNICUS/S5P/OFFL/L3_NO2
Aya_Nagar,28.4706914,77.1099364,2025,2,250,9.278102723846434e-05,9.131450133277897e-05,2.8221825613819954e-06,0.00013107120731320034,0.0001316947004333275,2.4528900942451996e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Aya_Nagar,28.4706914,77.1099364,2025,2,500,9.225944859527385e-05,9.131450133277897e-05,2.8221825613819954e-06,0.0001305979099500522,0.0001316947004333275,2.4528900942451996e-06,4,COPERNICUS/S5P/OFFL/L3_NO2
Aya_Nagar,28.4706914,77.1099364,2025,2,1000,9.202252146368854e-05,9.131450133277897e-05,2.4691882181389763e-06,0.00013039295744587796,0.0001316947004333275,2.0491107914251833e-06,6,COPERNICUS/S5P/OFFL/L3_NO2
Bawana,28.7762,77.051074,2025,2,100,7.330455991907618e-05,7.330455991907618e-05,0.0,0.00011335055751264135,0.00011335055751264135,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Bawana,28.7762,77.051074,2025,2,250,7.147902125179925e-05,7.330455991907618e-05,3.0642970486435108e-06,0.00011204733233130366,0.00011335055751264135,2.1875565543880277e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Bawana,28.7762,77.051074,2025,2,500,7.07850267901916e-05,7.330455991907618e-05,3.0642970486435108e-06,0.00011155189990125545,0.00011335055751264135,2.1875565543880277e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Bawana,28.7762,77.051074,2025,2,1000,6.95171263484943e-05,6.970195055445787e-05,3.0543676837337344e-06,0.0001115160577292173,0.00011256301594260588,2.0520747319947777e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
Burari_Crossing,28.7256504,77.2011573,2025,2,100,0.00010138604746423298,0.00010138604746423298,0.0,0.0001415549908849752,0.0001415549908849752,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Burari_Crossing,28.7256504,77.2011573,2025,2,250,0.00010291070813002366,0.00010138604746423298,2.4629133832004695e-06,0.00014280463215153057,0.0001415549908849752,2.018651276743199e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Burari_Crossing,28.7256504,77.2011573,2025,2,500,0.00010336708648985063,0.00010138604746423298,2.4629133832004695e-06,0.00014317868865105132,0.0001415549908849752,2.018651276743199e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Burari_Crossing,28.7256504,77.2011573,2025,2,1000,0.00010264882847081646,0.00010138604746423298,7.698295287199746e-06,0.00014299775226625093,0.0001415549908849752,4.870936417347016e-06,7,COPERNICUS/S5P/OFFL/L3_NO2
Chandni_Chowk,28.656756,77.227234,2025,2,100,0.00012712815920873848,0.00012712815920873848,0.0,0.00016953713202395024,0.00016953713202395024,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Chandni_Chowk,28.656756,77.227234,2025,2,250,0.00012712815920873848,0.00012712815920873848,0.0,0.00016953713202395024,0.00016953713202395024,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Chandni_Chowk,28.656756,77.227234,2025,2,500,0.00012730424495203127,0.00012712815920873848,3.949521757818542e-07,0.00016956854347659843,0.00016953713202395024,1.9355518900389983e-07,3,COPERNICUS/S5P/OFFL/L3_NO2
Chandni_Chowk,28.656756,77.227234,2025,2,1000,0.0001271336359556934,0.00012714593374634506,1.9031632303939835e-06,0.0001688920903601936,0.00016953713202395024,2.9948407821314638e-06,8,COPERNICUS/S5P/OFFL/L3_NO2
Commonwealth_Sports_Complex,28.615828,77.271992,2025,2,100,0.00014669103902480946,0.00014669103902480946,0.0,0.0001879344707038097,0.0001879344707038097,0.0,1,COPERNICUS/S5P/OFFL/L3_NO2
Commonwealth_Sports_Complex,28.615828,77.271992,2025,2,250,0.000145245785220827,0.00014669103902480946,5.178826130936728e-06,0.00018713467972684172,0.0001879344707038097,2.8659176674687842e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
Commonwealth_Sports_Complex,28.615828,77.271992,2025,2,500,0.00014357808342697843,0.00014669103902480946,5.178826130936728e-06,0.00018621178795287237,0.0001879344707038097,2.8659176674687842e-06,2,COPERNICUS/S5P/OFFL/L3_NO2
