country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,"Andhra Pradesh",Kurnool,"Sita Rama Nagar, Kurnool - APPCB","04-08-2026 05:00:00",15.83411,78.028546,PM10,17,38,28
India,"Andhra Pradesh",Kurnool,"Sita Rama Nagar, Kurnool - APPCB","04-08-2026 05:00:00",15.83411,78.028546,SO2,10,10,10
India,"Andhra Pradesh",Machilipatnam,"Srinivas Nagar Colony, Machilipatnam - APPCB","04-08-2026 05:00:00",16.186555,81.13219,OZONE,35,35,35
India,"Andhra Pradesh",Nellore,"Ambedkar Nagar, Nellore - APPCB ","04-08-2026 05:00:00",14.438164,79.966814,OZONE,24,33,28
India,"Andhra Pradesh",Tirumala,"Toll Gate, Tirumala - APPCB","04-08-2026 05:00:00",13.67,79.35,NH3,2,3,2
India,"Andhra Pradesh",Tirupati,"Vaikuntapuram, Tirupati - APPCB","04-08-2026 05:00:00",13.615387,79.40923,NH3,4,6,5
India,"Andhra Pradesh",Vijayawada,"HB Colony, Vijayawada - APPCB","04-08-2026 05:00:00",16.536107,80.594233,PM2.5,45,72,55
India,"Andhra Pradesh",Vijayawada,"HB Colony, Vijayawada - APPCB","04-08-2026 05:00:00",16.536107,80.594233,NO2,17,30,20
India,"Andhra Pradesh",Vijayawada,"HB Colony, Vijayawada - APPCB","04-08-2026 05:00:00",16.536107,80.594233,NH3,3,6,4
India,"Andhra Pradesh",Vijayawada,"HB Colony, Vijayawada - APPCB","04-08-2026 05:00:00",16.536107,80.594233,SO2,9,18,13
India,Bihar,Munger,"Town Hall, Munger - BSPCB","04-08-2026 05:00:00",25.376776,86.471523,SO2,42,49,45
India,Bihar,Munger,"Town Hall, Munger - BSPCB","04-08-2026 05:00:00",25.376776,86.471523,CO,21,23,22
India,Bihar,Muzaffarpur,"MIT-Daudpur Kothi, Muzaffarpur - BSPCB","04-08-2026 05:00:00",26.1403345,85.3650192,CO,6,13,12
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","04-08-2026 05:00:00",25.610369,85.132568,OZONE,59,61,60
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","04-08-2026 05:00:00",25.586562,85.043586,OZONE,12,63,38
India,"Andhra Pradesh",Eluru,"District Court, Eluru - APPCB","04-08-2026 05:00:00",16.711754,81.092095,CO,14,44,20
India,"Andhra Pradesh",Guntur,"Rajendra Nagar North, Guntur - APPCB","04-08-2026 05:00:00",16.316553,80.413302,PM2.5,41,63,50
India,"Andhra Pradesh",Kadapa,"Yerramukkapalli, Kadapa - APPCB","04-08-2026 05:00:00",14.465052,78.824187,NO2,15,20,18
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","04-08-2026 05:00:00",26.10887,91.589544,PM10,12,63,38
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","04-08-2026 05:00:00",26.10887,91.589544,NO2,14,15,14
India,Assam,Guwahati,"Railway Colony, Guwahati - PCBA","04-08-2026 05:00:00",26.181742,91.78063,PM10,4,48,32
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","04-08-2026 05:00:00",25.592539,85.227158,OZONE,19,43,29
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB","04-08-2026 05:00:00",25.366336,87.117468,SO2,16,17,16
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","04-08-2026 05:00:00",25.892357,86.590325,OZONE,10,28,18
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","04-08-2026 05:00:00",25.859655,85.77944,PM2.5,12,378,68
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","04-08-2026 05:00:00",25.859655,85.77944,NH3,1,1,1
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","04-08-2026 05:00:00",24.952822,84.002396,CO,4,14,9
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","04-08-2026 05:00:00",24.952822,84.002396,OZONE,15,21,17
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","04-08-2026 05:00:00",26.2271665,84.3570427,PM10,103,112,105
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","04-08-2026 05:00:00",26.2271665,84.3570427,CO,58,70,65
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","04-08-2026 05:00:00",30.719859,76.738637,NH3,18,30,23
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","04-08-2026 05:00:00",30.719859,76.738637,SO2,5,11,8
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC","04-08-2026 05:00:00",30.719859,76.738637,OZONE,4,17,9
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","04-08-2026 05:00:00",22.368195,82.746431,NO2,4,34,12
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","04-08-2026 05:00:00",22.368195,82.746431,SO2,4,43,15
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","04-08-2026 05:00:00",22.12665,83.483212,NO2,6,31,13
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","04-08-2026 05:00:00",22.1910172,83.5197009,PM2.5,5,92,36
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","04-08-2026 05:00:00",22.1910172,83.5197009,NO2,16,43,25
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","04-08-2026 05:00:00",22.1910172,83.5197009,SO2,13,19,14
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB","04-08-2026 05:00:00",22.1910172,83.5197009,CO,3,19,10
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","04-08-2026 05:00:00",21.237755,81.705301,PM2.5,14,37,26
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","04-08-2026 05:00:00",21.237755,81.705301,NO2,2,10,4
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB","04-08-2026 05:00:00",21.237755,81.705301,SO2,5,7,6
India,Chhattisgarh,Raipur,"Siltara Phase-II, Raipur - CECB","04-08-2026 05:00:00",21.371751,81.664929,OZONE,5,15,9
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","04-08-2026 05:00:00",28.647622,77.315809,CO,40,87,72
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","04-08-2026 05:00:00",28.647622,77.315809,OZONE,3,18,6
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC","04-08-2026 05:00:00",28.695381,77.181665,SO2,15,22,18
India,Delhi,Delhi,"Mundka, Delhi - DPCC","04-08-2026 05:00:00",28.684678,77.076574,PM10,69,115,89
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","04-08-2026 05:00:00",28.699793,77.165453,PM2.5,22,273,112
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC","04-08-2026 05:00:00",28.699793,77.165453,NH3,1,7,4
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC","04-08-2026 05:00:00",28.570173,76.933762,SO2,25,35,27
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","04-08-2026 05:00:00",28.58028,77.233829,NO2,22,124,44
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC","04-08-2026 05:00:00",28.58028,77.233829,NH3,13,16,14
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC","04-08-2026 05:00:00",28.56789,77.250515,NH3,6,9,7
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","04-08-2026 05:00:00",28.563262,77.186937,PM10,24,102,73
India,Delhi,Delhi,"R K Puram, Delhi - DPCC","04-08-2026 05:00:00",28.563262,77.186937,NO2,8,51,24
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","04-08-2026 05:00:00",28.54246,77.191651,PM2.5,8,66,32
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM","04-08-2026 05:00:00",28.54246,77.191651,NH3,NA,NA,NA
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","04-08-2026 05:00:00",28.498571,77.26484,PM10,8,101,50
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC","04-08-2026 05:00:00",28.498571,77.26484,NO2,6,26,12
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","04-08-2026 05:00:00",28.5710274,77.0719006,NO2,26,43,33
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ","04-08-2026 05:00:00",28.5710274,77.0719006,OZONE,3,11,7
India,Delhi,Delhi,"DTU, Delhi - CPCB","04-08-2026 05:00:00",28.7500499,77.1112615,PM10,32,83,56
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC","04-08-2026 05:00:00",28.647622,77.315809,PM2.5,59,253,112
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","04-08-2026 05:00:00",30.735567,76.775714,NO2,2,20,7
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","04-08-2026 05:00:00",30.735567,76.775714,OZONE,3,11,6
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","04-08-2026 05:00:00",30.751462,76.762879,SO2,6,9,7
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","04-08-2026 05:00:00",21.194815,81.31477,PM2.5,3,74,23
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","04-08-2026 05:00:00",21.194815,81.31477,PM10,4,100,32
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","04-08-2026 05:00:00",21.194815,81.31477,SO2,2,6,5
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","04-08-2026 05:00:00",21.194815,81.31477,OZONE,9,16,13
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","04-08-2026 05:00:00",21.224231,81.40835,PM10,13,42,31
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","04-08-2026 05:00:00",22.348441,82.549611,NO2,4,6,5
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","04-08-2026 05:00:00",22.348441,82.549611,NH3,1,1,1
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","04-08-2026 05:00:00",22.06631475,83.33820077,PM10,14,48,32
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB","04-08-2026 05:00:00",22.06631475,83.33820077,NO2,12,70,26
India,Delhi,Delhi,"ITO, Delhi - CPCB","04-08-2026 05:00:00",28.628624,77.24106,PM2.5,23,66,43
India,Delhi,Delhi,"ITO, Delhi - CPCB","04-08-2026 05:00:00",28.628624,77.24106,CO,28,56,40
India,Delhi,Delhi,"NSUT Jaffarpur, Delhi - DPCC","04-08-2026 05:00:00",28.594004,76.909423,CO,68,81,74
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC","04-08-2026 05:00:00",28.674045,77.131023,SO2,25,52,40
India,Delhi,Delhi,"Shadipur, Delhi - CPCB","04-08-2026 05:00:00",28.6514781,77.1473105,NO2,23,168,43
India,Delhi,Delhi,"Mandir Marg, Delhi - DPCC","04-08-2026 05:00:00",28.636429,77.201067,CO,58,77,67
India,Delhi,Delhi,"Pusa, Delhi - DPCC","04-08-2026 05:00:00",28.639652,77.146275,PM2.5,10,63,33
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","04-08-2026 05:00:00",28.5504249,77.2159377,NH3,3,7,5
India,Delhi,Delhi,"Sirifort, Delhi - CPCB","04-08-2026 05:00:00",28.5504249,77.2159377,CO,14,33,24
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM","04-08-2026 05:00:00",28.656756,77.227234,PM2.5,29,78,53
India,Delhi,Delhi,"Pusa, Delhi - IITM","04-08-2026 05:00:00",28.63611,77.173332,PM10,13,77,52
India,Delhi,Delhi,"Pusa, Delhi - IITM","04-08-2026 05:00:00",28.63611,77.173332,NO2,11,42,26
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC","04-08-2026 05:00:00",28.493624,77.201159,SO2,4,6,5
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC","04-08-2026 05:00:00",28.615828,77.271992,PM2.5,27,62,43
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC","04-08-2026 05:00:00",28.62181,77.1944633,PM2.5,19,72,41
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM","04-08-2026 05:00:00",28.4706914,77.1099364,SO2,NA,NA,NA
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","04-08-2026 05:00:00",28.5512005,77.2735737,PM2.5,3,56,30
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM","04-08-2026 05:00:00",28.5512005,77.2735737,CO,40,56,46
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM","04-08-2026 05:00:00",28.7256504,77.2011573,NH3,NA,NA,NA
India,Delhi,Delhi,"JNU, Delhi - DPCC","04-08-2026 05:00:00",28.540721,77.168544,NO2,4,31,12
India,Delhi,Delhi,"JNU, Delhi - DPCC","04-08-2026 05:00:00",28.540721,77.168544,CO,13,39,26
India,Delhi,Delhi,"Alipur, Delhi - DPCC","04-08-2026 05:00:00",28.815329,77.15301,PM2.5,28,140,64
India,Delhi,Delhi,"Alipur, Delhi - DPCC","04-08-2026 05:00:00",28.815329,77.15301,NH3,10,16,11
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM","04-08-2026 05:00:00",28.6573814,77.1585447,SO2,NA,NA,NA
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","04-08-2026 05:00:00",22.320153,73.216285,NH3,2,2,2
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB","04-08-2026 05:00:00",20.362421,72.918013,PM2.5,0,58,24
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","04-08-2026 05:00:00",22.969611,72.6435,PM10,94,144,123
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","04-08-2026 05:00:00",22.969611,72.6435,NO2,37,42,40
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB","04-08-2026 05:00:00",22.969611,72.6435,OZONE,10,10,10
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","04-08-2026 05:00:00",30.379589,76.778328,PM2.5,32,84,53
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB","04-08-2026 05:00:00",30.379589,76.778328,SO2,60,68,63
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB","04-08-2026 05:00:00",28.6701,76.9254,PM10,43,71,55
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB","04-08-2026 05:00:00",28.3419248,77.319699,PM10,31,58,42
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB","04-08-2026 05:00:00",28.806223,76.141105,PM2.5,2,32,14
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","04-08-2026 05:00:00",28.593883,76.270653,NH3,5,8,6
India,Haryana,"Charkhi Dadri","Mini Secretariat, Charkhi Dadri - HSPCB","04-08-2026 05:00:00",28.593883,76.270653,SO2,7,9,8
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM","04-08-2026 05:00:00",22.977134,72.553024,NH3,4,7,5
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","04-08-2026 05:00:00",23.023389,72.515201,NH3,1,2,1
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM","04-08-2026 05:00:00",23.023389,72.515201,SO2,1,2,2
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM","04-08-2026 05:00:00",23.020509,72.579261,SO2,2,18,5
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","04-08-2026 05:00:00",21.755417,72.139056,NH3,4,5,4
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro","04-08-2026 05:00:00",21.755417,72.139056,CO,58,60,59
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","04-08-2026 05:00:00",23.221714,72.654328,PM10,30,134,69
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","04-08-2026 05:00:00",23.221714,72.654328,NO2,4,7,5
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB","04-08-2026 05:00:00",23.221714,72.654328,NH3,1,1,1
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM","04-08-2026 05:00:00",23.243639,72.68994,NO2,4,12,8
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","04-08-2026 05:00:00",23.163798,72.677768,NH3,1,2,1
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC","04-08-2026 05:00:00",28.531346,77.190156,NH3,2,5,3
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","04-08-2026 05:00:00",28.6811736,77.3025234,PM2.5,33,53,41
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","04-08-2026 05:00:00",28.6811736,77.3025234,PM10,39,72,54
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB","04-08-2026 05:00:00",28.6811736,77.3025234,NO2,9,14,13
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","04-08-2026 05:00:00",28.73282,77.170633,PM10,85,139,111
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC","04-08-2026 05:00:00",28.73282,77.170633,SO2,6,15,10
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC","04-08-2026 05:00:00",28.672342,77.31526,NH3,7,9,8
India,Delhi,Delhi,"Rohini, Delhi - DPCC","04-08-2026 05:00:00",28.732528,77.11992,PM10,21,121,95
India,Delhi,Delhi,"Bawana, Delhi - DPCC","04-08-2026 05:00:00",28.7762,77.051074,NO2,4,10,6
India,Delhi,Delhi,"Bawana, Delhi - DPCC","04-08-2026 05:00:00",28.7762,77.051074,NH3,2,5,4
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","04-08-2026 05:00:00",28.611281,77.237738,PM2.5,NA,NA,NA
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM","04-08-2026 05:00:00",23.163798,72.677768,SO2,0,9,3
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","04-08-2026 05:00:00",23.59315,72.372792,PM10,37,116,86
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","04-08-2026 05:00:00",23.59315,72.372792,NH3,0,1,1
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro","04-08-2026 05:00:00",23.59315,72.372792,SO2,13,15,14
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","04-08-2026 05:00:00",22.248853,70.776774,PM2.5,46,85,61
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","04-08-2026 05:00:00",22.248853,70.776774,PM10,57,103,76
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","04-08-2026 05:00:00",22.248853,70.776774,CO,41,42,41
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ","04-08-2026 05:00:00",22.248853,70.776774,OZONE,6,10,8
India,Gujarat,Surat,"Science Center, Surat - SMC","04-08-2026 05:00:00",21.170046,72.795405,OZONE,NA,NA,NA
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro","04-08-2026 05:00:00",22.320153,73.216285,NO2,11,19,14
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","04-08-2026 05:00:00",29.432304,76.972765,PM10,92,242,153
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB","04-08-2026 05:00:00",29.432304,76.972765,NH3,7,12,10
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB","04-08-2026 05:00:00",28.52123,76.37138,NH3,NA,NA,NA
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB","04-08-2026 05:00:00",29.5364,75.0158,NH3,13,15,14
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB","04-08-2026 05:00:00",29.0272,77.0621,NH3,8,9,9
India,"Himachal Pradesh",Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB","04-08-2026 05:00:00",30.943887,76.801991,NO2,2,25,10
India,"Jammu and Kashmir",Pampore,"Khrew, Pampore - JKPCC","04-08-2026 05:00:00",34.031606,75.009712,PM2.5,14,56,37
India,"Jammu and Kashmir",Pampore,"Khrew, Pampore - JKPCC","04-08-2026 05:00:00",34.031606,75.009712,PM10,20,80,52
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","04-08-2026 05:00:00",28.611281,77.237738,PM10,8,62,32
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC","04-08-2026 05:00:00",28.611281,77.237738,OZONE,17,22,18
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC","04-08-2026 05:00:00",28.594169,77.1251,NO2,6,12,8
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC","04-08-2026 05:00:00",28.594169,77.1251,OZONE,0,3,2
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM","04-08-2026 05:00:00",23.016834,72.625775,NH3,3,5,3
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM","04-08-2026 05:00:00",23.107969,72.574648,SO2,0,9,5
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","04-08-2026 05:00:00",23.002657,72.591912,NH3,NA,NA,NA
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","04-08-2026 05:00:00",23.002657,72.591912,SO2,15,35,27
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB","04-08-2026 05:00:00",23.002657,72.591912,OZONE,20,24,22
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB","04-08-2026 05:00:00",27.9002,76.9938,CO,32,34,33
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB","04-08-2026 05:00:00",28.360699,76.93609,PM10,15,41,31
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB","04-08-2026 05:00:00",28.060249,76.113115,CO,13,17,15
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB","04-08-2026 05:00:00",28.1485564,77.3320667,PM10,27,57,44
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM","04-08-2026 05:00:00",28.3153,76.9143,PM2.5,2,23,9
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ","04-08-2026 05:00:00",30.7057778,76.8531805555555,SO2,10,14,11
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","04-08-2026 05:00:00",28.2068,76.7997,CO,100,102,101
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB","04-08-2026 05:00:00",28.2068,76.7997,OZONE,5,14,8
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB","04-08-2026 05:00:00",28.376058,77.315741,PM10,30,188,106
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","04-08-2026 05:00:00",29.503664,75.467934,PM2.5,14,58,41
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","04-08-2026 05:00:00",29.503664,75.467934,PM10,25,101,73
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB","04-08-2026 05:00:00",29.503664,75.467934,NH3,13,15,14
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB","04-08-2026 05:00:00",28.4275,77.1465,SO2,7,21,12
India,Haryana,Gurugram,"NISE Gwal Pahari, Gurugram - IITM","04-08-2026 05:00:00",28.422681,77.148944,NH3,NA,NA,NA
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB","04-08-2026 05:00:00",28.4227,77.0667,PM10,NA,NA,NA
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","04-08-2026 05:00:00",29.14056,75.744941,NO2,26,33,28
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB","04-08-2026 05:00:00",29.14056,75.744941,OZONE,48,50,49
India,Haryana,Jind,"Police Lines, Jind - HSPCB","04-08-2026 05:00:00",29.307814,76.337619,PM2.5,33,69,50
India,Haryana,Jind,"Police Lines, Jind - HSPCB","04-08-2026 05:00:00",29.307814,76.337619,NO2,12,14,13
India,Haryana,Jind,"Police Lines, Jind - HSPCB","04-08-2026 05:00:00",29.307814,76.337619,SO2,27,29,28
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","04-08-2026 05:00:00",12.920984,77.584908,PM2.5,20,47,34
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","04-08-2026 05:00:00",12.920984,77.584908,NO2,4,12,8
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","04-08-2026 05:00:00",12.920984,77.584908,SO2,15,26,20
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","04-08-2026 05:00:00",12.938539,77.5901,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","04-08-2026 05:00:00",12.938539,77.5901,NH3,NA,NA,NA
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB","04-08-2026 05:00:00",11.55358,76.55521,PM10,44,64,47
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","04-08-2026 05:00:00",13.428828,77.731418,SO2,5,16,12
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","04-08-2026 05:00:00",13.428828,77.731418,CO,7,20,11
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","04-08-2026 05:00:00",13.428828,77.731418,OZONE,22,25,24
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","04-08-2026 05:00:00",15.459706,75.008381,PM10,56,64,60
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","04-08-2026 05:00:00",15.459706,75.008381,NO2,22,26,24
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","04-08-2026 05:00:00",15.459706,75.008381,NH3,5,6,6
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB","04-08-2026 05:00:00",15.3714823,75.1160168,NO2,7,12,10
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB","04-08-2026 05:00:00",17.336318,76.847397,PM10,17,39,29
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB","04-08-2026 05:00:00",16.7602,77.1428,OZONE,30,35,33
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB","04-08-2026 05:00:00",10.073232,76.302765,PM10,59,66,64
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","04-08-2026 05:00:00",11.875,75.3732,PM2.5,31,37,34
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB","04-08-2026 05:00:00",11.875,75.3732,CO,12,14,13
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB","04-08-2026 05:00:00",8.5149093,76.9435879,PM10,7,40,21
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","04-08-2026 05:00:00",8.5637,76.8865,NO2,6,7,6
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","04-08-2026 05:00:00",8.5637,76.8865,NH3,0,0,0
